total_feed,total_harvest_weight,initial_age,fasting_avg,harvest_population,pond_length,total_seed_type,volume_ponds,pond_depth,total_live_shrimp,total_seed,pond_width,death_abw,target_cultivation_day,FCR,area,death_quantity
1909.5,1244.0,1.0,1.0,1244.0,45.0,2,1350.0,1.0,198843.0833333333,200000,30.0,7.520833333333333,100.0,1.534967845659164,1350.0,1156.9166666666667
1329.0,451.0,1.0,1.0,451.0,45.0,0,1350.0,1.0,199596.3333333333,200000,30.0,7.433333333333334,100.0,2.9467849223946785,1350.0,403.6666666666667
1651.0,604.0,1.0,1.0,604.0,45.0,2,1350.0,1.0,199295.77777777775,200000,30.0,6.81074074074074,100.0,2.7334437086092715,1350.0,704.2222222222222
992.5,240.0,1.0,1.0,240.0,45.0,2,1350.0,1.0,198346.76470588235,200000,30.0,3.5429411764705883,100.0,4.135416666666667,1350.0,1653.235294117647
2544.0,1348.5,1.0,1.0,1348.5,45.0,0,1350.0,1.0,199675.9375,200000,30.0,8.348749999999999,100.0,1.886540600667408,1350.0,324.0625
2661.5,1614.0,1.0,0.75,1614.0,45.0,0,1350.0,1.0,199572.625,200000,30.0,9.67,100.0,1.649008674101611,1350.0,427.375
2014.2,1182.0,0.0,1.0,1182.0,40.0,0,1200.0,1.0,124725.0,125000,30.0,2.0,120.0,1.7040609137055838,1200.0,275.0
347.9,411.0,0.0,1.0,411.0,27.0,0,459.0,1.0,50000.0,50000,17.0,0.0,120.0,0.8464720194647202,459.0,0.0
355.8,415.0,0.0,1.0,415.0,27.0,2,459.0,1.0,50000.0,50000,17.0,0.0,120.0,0.8573493975903614,459.0,0.0
467.05,241.55,0.0,0.0,241.55,10.0,0,100.0,1.0,27500.0,27500,10.0,0.0,105.0,1.933554129579797,78.5,0.0
477.9,221.66000000000005,0.0,0.0,221.66000000000005,10.0,0,100.0,1.0,27500.0,27500,10.0,0.0,105.0,2.156004691870432,78.5,0.0
514.6,234.93,0.0,0.0,234.93,10.0,0,100.0,1.0,27500.0,27500,10.0,0.0,105.0,2.190439705444175,78.5,0.0
533.3,319.5,0.0,0.0,319.5,10.0,0,100.0,1.0,27500.0,27500,10.0,0.0,105.0,1.6691705790297338,78.5,0.0
6297.4,4777.4,0.0,0.0,4777.4,45.0,1,3037.5,1.5,263120.0,263120,45.0,0.0,120.0,1.3181646920919328,2025.0,0.0
6541.6,4836.5,0.0,1.0,4836.5,45.0,1,3037.5,1.5,263120.0,263120,45.0,0.0,120.0,1.352548330404218,2025.0,0.0
6426.1,5025.400000000001,0.0,1.0,5025.400000000001,45.0,1,3037.5,1.5,263120.0,263120,45.0,0.0,120.0,1.278724081665141,2025.0,0.0
6613.5,5065.3,0.0,1.0,5065.3,45.0,1,3037.5,1.5,263120.0,263120,45.0,0.0,120.0,1.3056482340631357,2025.0,0.0
6570.1,4901.5,0.0,1.0,4901.5,45.0,1,3037.5,1.5,263120.0,263120,45.0,0.0,120.0,1.3404264000816075,2025.0,0.0
6734.4,5085.5,0.0,1.0,5085.5,45.0,1,3037.5,1.5,263120.0,263120,45.0,0.0,120.0,1.3242355717235277,2025.0,0.0
7002.8,5257.3,0.0,0.75,5257.3,45.0,1,3037.5,1.5,296000.0,296000,45.0,0.0,120.0,1.33201453217431,2025.0,0.0
6929.0,4986.900000000001,0.0,1.0,4986.900000000001,45.0,1,3037.5,1.5,296000.0,296000,45.0,0.0,120.0,1.3894403336742265,2025.0,0.0
6920.4,5078.0,0.0,1.0,5078.0,45.0,1,3037.5,1.5,296000.0,296000,45.0,0.0,120.0,1.3628200078771169,2025.0,0.0
6936.8,5190.3,0.0,1.0,5190.3,45.0,1,3037.5,1.5,296000.0,296000,45.0,0.0,120.0,1.336493073618095,2025.0,0.0
6649.4,4835.5,0.0,1.0,4835.5,45.0,0,3037.5,1.5,296000.0,296000,45.0,0.0,120.0,1.375121497259849,2025.0,0.0
7128.5,5444.1,0.0,1.0,5444.1,45.0,1,3037.5,1.5,296000.0,296000,45.0,0.0,120.0,1.30939916606969,2025.0,0.0
1033.0,300.0,0.0,1.0,300.0,30.0,0,937.5,1.25,100000.0,100000,25.0,0.0,100.0,3.4433333333333334,750.0,0.0
1545.0,1387.0,0.0,1.0,1387.0,20.0,0,1200.0,2.0,150000.0,150000,30.0,0.0,120.0,1.113914924297044,600.0,0.0
8161.0,5000.0,1.0,0.5507155923572717,5000.0,20.0,1,240.0,1.2,600000.0,600000,10.0,0.0,120.0,1.6322,200.0,0.0
154.0,235.0,0.0,1.0,235.0,59.0,0,2183.0,1.0,50000.0,50000,37.0,0.0,120.0,0.6553191489361702,2183.0,0.0
1410.0,898.56,0.0,1.0,898.56,27.0,0,810.0,1.0,89800.0,90000,30.0,1.837142857142857,120.0,1.5691773504273503,810.0,200.0
3596.1,2725.0,0.0,1.0,2725.0,33.0,0,1089.0,1.5,125000.0,125000,22.0,0.0,120.0,1.319669724770642,726.0,0.0
3210.0,1350.0,0.0,0.3333333333333333,1350.0,25.0,0,2000.0,2.0,150000.0,150000,40.0,0.0,120.0,2.3777777777777778,1000.0,0.0
1056.241,621.55,0.0,0.6363636363636364,621.55,15.0,1,225.0,1.0,85314.82352941176,85435,15.0,9.281176470588235,120.0,1.6993661008768404,176.71,120.17647058823528
988.604,581.27,0.0,0.7272727272727273,581.27,15.0,1,225.0,1.0,60955.4375,61025,15.0,13.28375,120.0,1.7007655650558262,176.71,69.5625
946.238,462.0,0.0,0.5,462.0,15.0,1,22.5,1.0,48571.53846153846,48820,1.5,21.699230769230773,120.0,2.0481341991341995,176.71,248.46153846153845
1340.5,824.12,0.0,0.9333333333333332,824.12,45.0,0,1350.0,1.5,99836.36363636365,100000,20.0,2.3181818181818183,120.0,1.626583507256225,900.0,163.63636363636363
635.5,247.0,0.0,0.875,247.0,45.0,0,1350.0,1.5,100000.0,100000,20.0,0.0,120.0,2.572874493927125,900.0,0.0
2297.0,881.0,0.0,1.0,881.0,28.0,0,1050.0,1.5,170000.0,170000,25.0,0.0,100.0,2.607264472190693,700.0,0.0
9249.0,3695.0,0.0,1.0,3695.0,50.0,0,4200.0,1.5,500000.0,500000,56.0,0.0,110.0,2.503112313937754,2800.0,0.0
2263.0,1708.0,0.0,0.6666666666666666,1708.0,20.0,0,600.0,1.5,100000.0,100000,20.0,0.0,100.0,1.3249414519906324,400.0,0.0
2859.0,1600.0,0.0,0.6666666666666666,1600.0,20.0,0,570.0,1.5,100000.0,100000,19.0,0.0,110.0,1.786875,380.0,0.0
2282.0,2033.0,0.0,1.0,2033.0,25.0,0,750.0,1.5,150000.0,150000,20.0,0.0,100.0,1.1224790949335957,500.0,0.0
1816.5,900.0,0.0,1.0,900.0,35.0,0,1575.0,1.5,100000.0,100000,30.0,0.0,100.0,2.018333333333333,1050.0,0.0
2568.6,1739.98,0.0,0.5507155923572717,1739.98,20.0,0,880.0000000000001,1.1,100000.0,100000,40.0,0.0,130.0,1.4762238646421222,800.0,0.0
367.75,377.0,0.0,1.0,377.0,75.0,0,2100.0,0.7,70000.0,70000,40.0,0.0,120.0,0.9754641909814324,200.0,0.0
1405.0,789.0999999999999,0.0,0.6666666666666666,789.0999999999999,30.0,0,1620.0,2.0,99987.0,100000,27.0,3.85,100.0,1.780509441135471,810.0,13.0
252.0,500.0,0.0,0.9473684210526316,500.0,60.0,0,1680.0,0.7,250000.0,250000,40.0,0.0,120.0,0.504,200.0,0.0
896.5,308.5,0.0,1.0,308.5,35.0,0,1050.0,1.0,100000.0,100000,30.0,0.0,120.0,2.905996758508914,1050.0,0.0
9551.395,5919.12,0.0,0.5507155923572717,5919.12,30.0,0,1350.0,1.5,503500.0,503500,30.0,0.0,95.0,1.613651184635554,706.5,0.0
9278.008,5872.06,0.0,0.5507155923572717,5872.06,30.0,0,1350.0,1.5,462425.0,462425,30.0,0.0,95.0,1.580026089651673,706.5,0.0
593.65,495.0,0.0,1.0,495.0,26.0,0,780.0,1.2,60000.0,60000,25.0,0.0,120.0,1.1992929292929293,650.0,0.0
1062.5,990.0,0.0,1.0,990.0,25.0,0,937.5,1.5,60000.0,60000,25.0,0.0,120.0,1.073232323232323,625.0,0.0
4118.0,2755.08,0.0,0.5507155923572717,2755.08,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.4946934390289937,2500.0,0.0
1761.0,809.32,0.0,0.5507155923572717,809.32,50.0,0,3000.0,1.2,301520.5,325000,50.0,5.145,100.0,2.175900756190382,2500.0,23479.5
3484.0,3252.4,0.0,0.5507155923572717,3252.4,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.0712089533882672,2500.0,0.0
4140.0,2503.0800000000004,0.0,0.5507155923572717,2503.0800000000004,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.6539623184237018,2500.0,0.0
4186.0,2770.26,0.0,0.5507155923572717,2770.26,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.5110495043786505,2500.0,0.0
3728.0,1447.65,0.0,0.5507155923572717,1447.65,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,2.575208095879529,2500.0,0.0
3449.0,1578.9599999999998,0.0,0.5507155923572717,1578.9599999999998,50.0,0,3000.0,1.2,639965.6666666666,650000,50.0,10.72,100.0,2.184349191873132,2500.0,10034.333333333334
4652.0,3645.400000000001,0.0,0.5507155923572717,3645.400000000001,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.2761288198825915,2500.0,0.0
3489.0,2497.88,0.0,0.5507155923572717,2497.88,50.0,0,3000.0,1.2,646280.0,650000,50.0,10.42,100.0,1.396784473233302,2500.0,3720.0
2750.0,1187.0,0.0,0.5507155923572717,1187.0,45.0,0,2430.0,1.2,517818.75,526500,45.0,8.78,100.0,2.316764953664701,2025.0,8681.25
4751.0,3016.3,0.0,0.5507155923572717,3016.3,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.5751085767330837,2500.0,0.0
4276.0,2268.2,0.0,0.5507155923572717,2268.2,50.0,0,3000.0,1.2,650000.0,650000,50.0,0.0,100.0,1.885195309055639,2500.0,0.0
583.8,345.0,0.0,1.0,345.0,28.0,0,504.0,1.0,50000.0,50000,18.0,0.0,120.0,1.692173913043478,504.0,0.0
4188.5,2536.0,0.0,1.0,2536.0,36.0,0,1684.8,1.3,140000.0,140000,36.0,0.0,130.0,1.651616719242902,1296.0,0.0
1252.5,1000.0,0.0,0.5,1000.0,34.0,0,1479.0,1.5,100000.0,100000,29.0,0.0,120.0,1.2525,986.0,0.0
1250.0,1003.5,0.0,1.0,1003.5,28.28,2,599.8188,1.0,132341.14285714287,133640,21.21,8.842857142857143,120.0,1.245640259093174,600.0,1298.857142857143
2101.0,1688.0,0.0,1.0,1688.0,40.0,2,1200.0,1.0,262140.0,262140,30.0,0.0,120.0,1.2446682464454977,1200.0,0.0
5350.0,5006.0,0.0,1.0,5006.0,36.0,2,1555.2,1.2,262140.0,262140,36.0,0.0,120.0,1.0687175389532562,1296.0,0.0
470.0,191.7,0.0,0.4285714285714285,191.7,10.71,2,86.0013,1.0,30716.0,30716,8.03,0.0,120.0,2.451747522170057,86.0,0.0
3892.0,3201.0,0.0,0.5507155923572717,3201.0,40.0,2,1620.0,1.0,304966.0,304966,40.5,0.0,120.0,1.2158700406123086,1500.0,0.0
3146.0,1770.0,0.0,1.0,1770.0,30.0,0,900.0,1.5,100000.0,100000,20.0,0.0,120.0,1.7774011299435029,600.0,0.0
4297.0,4300.0,0.0,1.0,4300.0,35.0,0,1522.5,1.5,400000.0,400000,29.0,0.0,120.0,0.9993023255813952,1015.0,0.0
621.5,400.0,0.0,0.6470588235294118,400.0,93.0,0,2380.8,0.8,100000.0,100000,32.0,0.0,120.0,1.55375,200.0,0.0
1156.1,680.0,0.0,0.5507155923572717,680.0,50.0,0,1000.0,1.0,97943.0,100000,20.0,9.323333333333332,120.0,1.7001470588235292,1000.0,2057.0
1267.5,896.0,0.0,0.5507155923572717,896.0,50.0,0,1000.0,1.0,108680.0,110000,20.0,15.15,120.0,1.4146205357142858,1000.0,1320.0
449.3,415.0,0.0,1.0,415.0,20.0,0,360.0,1.0,49670.0,50000,18.0,9.09,120.0,1.0826506024096385,360.0,330.0
189.8,135.0,0.0,0.0357142857142857,135.0,18.0,2,360.0,1.0,40000.0,40000,20.0,0.0,120.0,1.405925925925926,360.0,0.0
184.7,137.0,0.0,0.0535714285714285,137.0,25.0,2,375.0,1.0,40000.0,40000,15.0,0.0,120.0,1.3481751824817518,375.0,0.0
1118.5,207.2,0.0,1.0,207.2,50.0,1,1000.0,1.0,120000.0,120000,20.0,0.0,120.0,5.398166023166024,1000.0,0.0
1719.5,343.55,0.0,1.0,343.55,90.0,1,1800.0,1.0,180000.0,180000,20.0,0.0,120.0,5.005093872798719,1800.0,0.0
836.75,210.0,0.0,1.0,210.0,25.82,0,599.85024,1.2,70000.0,70000,19.36,0.0,120.0,3.9845238095238096,500.0,0.0
876.5,197.0,0.0,1.0,197.0,34.64,0,1079.93664,1.2,60000.0,60000,25.98,0.0,120.0,4.449238578680203,900.0,0.0
545.23,345.0,0.0,0.5,345.0,8.0,0,102.4,1.6,50000.0,50000,8.0,0.0,120.0,1.580376811594203,50.27,0.0
736.1,420.0,0.0,0.0,420.0,25.0,0,625.0,1.0,80000.0,80000,25.0,0.0,100.0,1.7526190476190475,625.0,0.0
509.8,250.0,0.0,0.0175438596491228,250.0,40.0,0,1000.0,1.0,50000.0,50000,25.0,0.0,120.0,2.0392,1000.0,0.0
504.4,120.0,0.0,0.0175438596491228,120.0,40.0,0,1000.0,1.0,50000.0,50000,25.0,0.0,120.0,4.203333333333333,1000.0,0.0
962.1,450.0,0.0,0.5507155923572717,450.0,26.0,2,499.2,1.2,48820.0,50000,16.0,8.47,120.0,2.138,416.0,1180.0
1063.25,550.0,0.0,0.5,550.0,30.0,0,937.5,1.25,85000.0,85000,25.0,0.0,100.0,1.933181818181818,750.0,0.0
832.0,402.0,0.0,1.0,402.0,97.0,0,970.0,1.0,116995.0,120000,10.0,3.495,120.0,2.069651741293532,970.0,3005.0
1407.0,1294.0,0.0,1.0,1294.0,30.0,0,840.0,1.0,123550.0,125000,28.0,7.335,100.0,1.0873261205564142,840.0,1450.0
1595.0,600.0,0.0,1.0,600.0,35.0,0,1575.0,1.5,100000.0,100000,30.0,0.0,100.0,2.658333333333333,1050.0,0.0
1794.0,900.0,0.0,1.0,900.0,25.0,2,750.0,1.5,122400.0,122400,20.0,0.0,100.0,1.9933333333333332,500.0,0.0
387.9,420.0,0.0,1.0,420.0,27.0,0,459.0,1.0,50000.0,50000,17.0,0.0,120.0,0.9235714285714284,459.0,0.0
348.1,300.0,0.0,1.0,300.0,30.0,0,660.0,1.0,49770.0,50000,22.0,4.666666666666667,120.0,1.1603333333333334,660.0,230.0
13400.3,6025.0,0.0,0.5,6025.0,63.25,1,5999.895,2.0,1398691.0,1400000,47.43,11.43,120.0,2.224116182572614,2999.95,1309.0
6763.6,3138.2,0.0,0.0,3138.2,36.51,1,2500.02225,2.5,380000.0,380000,27.39,0.0,100.0,2.15524823147027,1000.01,0.0
6240.2,2336.9,0.0,0.0,2336.9,40.0,1,2400.0,2.0,400000.0,400000,30.0,0.0,100.0,2.670289700029954,1200.0,0.0
21.56,16.0,0.0,1.0,16.0,3.0,0,9.0,1.0,3500.0,3500,3.0,0.0,120.0,1.3475,7.07,0.0
22.78,16.85,0.0,1.0,16.85,3.0,0,9.0,1.0,3500.0,3500,3.0,0.0,120.0,1.351928783382789,7.07,0.0
53.561,25.7,0.0,1.0,25.7,5.0,0,25.0,1.0,10500.0,10500,5.0,0.0,120.0,2.0840856031128405,19.63,0.0
2163.2,1707.0,1.0,0.0757575757575757,1707.0,45.0,0,1440.0,0.8,248246.84210526315,250000,40.0,6.031052631578947,70.0,1.267252489748096,1800.0,1753.157894736842
364.9,300.0,0.0,1.0,300.0,20.0,0,400.0,1.0,60000.0,60000,20.0,0.0,120.0,1.2163333333333333,400.0,0.0
2710.0,2428.39,1.0,1.0,2428.39,40.0,1,1563.12,1.3,284907.0,287147,30.06,8.93,120.0,1.1159657221451251,1202.4,2240.0
1967.33,1156.28,0.0,0.0,1156.28,30.0,0,900.0,1.0,117811.16666666669,118180,30.0,3.3083333333333336,100.0,1.7014304493721244,900.0,368.8333333333333
982.6,535.0,0.0,0.5507155923572717,535.0,30.0,0,900.0,1.0,129770.16666666669,130240,30.0,3.3991666666666664,100.0,1.836635514018692,900.0,469.8333333333333
2002.4,995.08,0.0,1.0,995.08,30.0,0,900.0,1.0,117500.75,118180,30.0,2.57,100.0,2.0123005185512723,900.0,679.25
854.72,368.35,0.0,1.0,368.35,30.0,0,900.0,1.0,117308.5,118180,30.0,2.87,100.0,2.320401791774128,900.0,871.5
449.5,250.0,0.0,0.5507155923572717,250.0,29.0,0,812.0,1.0,50000.0,50000,28.0,0.0,120.0,1.798,812.0,0.0
1729.6,903.5,0.0,0.1153846153846153,903.5,27.0,0,648.0,1.0,112040.0,113000,24.0,166.67,120.0,1.9143331488655229,648.0,960.0
494.7,352.0,0.0,0.5507155923572717,352.0,30.0,0,600.0,1.0,60000.0,60000,20.0,0.0,120.0,1.4053977272727272,600.0,0.0
816.0,791.0,0.0,0.5507155923572717,791.0,30.0,0,810.0,1.0,70000.0,70000,27.0,0.0,120.0,1.031605562579014,810.0,0.0
144.1,120.0,0.0,1.0,120.0,24.0,0,480.0,1.0,40000.0,40000,20.0,0.0,120.0,1.2008333333333332,480.0,0.0
1052.0,800.0,0.0,0.6666666666666666,800.0,20.0,0,600.0,1.5,150000.0,150000,20.0,0.0,100.0,1.315,400.0,0.0
1023.5,800.0,0.0,0.6666666666666666,800.0,20.0,0,570.0,1.5,150000.0,150000,19.0,0.0,100.0,1.279375,380.0,0.0
246.5,243.5,0.0,0.0,243.5,25.0,0,650.0,1.3,48821.66666666666,50000,20.0,5.18,120.0,1.0123203285420943,500.0,1178.3333333333333
1043.4,850.0,0.0,1.0,850.0,24.0,0,259.2,1.2,70000.0,70000,9.0,0.0,100.0,1.227529411764706,216.0,0.0
1798.8,1038.0,0.0,0.5507155923572717,1038.0,30.0,0,900.0,1.0,125000.0,125000,30.0,0.0,100.0,1.732947976878613,900.0,0.0
1110.8,661.5,0.0,0.5507155923572717,661.5,30.0,0,900.0,1.0,125000.0,125000,30.0,0.0,100.0,1.6792139077853363,900.0,0.0
